
Importing updates of last 12 months into SourceData : XBRU.db.
Checking updates from 20160712 and adding to XBRU.db...

('MARSHALL WACE LLP', 'VALLOUREC', 'FR0000120354', 1.01, '20170412', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'VALLOUREC', 'FR0000120354', 0.95, '20170410', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'VALLOUREC', 'FR0000120354', 0.8, '20170331', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'VALLOUREC', 'FR0000120354', 0.73, '20170316', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'VALLOUREC', 'FR0000120354', 0.8, '20170308', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'VALLOUREC', 'FR0000120354', 0.79, '20170307', 'XPAR', '20170712_21h22')
('OXFORD ASSET MANAGEMENT LLP', 'VALLOUREC', 'FR0000120354', 0.52, '20170307', 'XPAR', '20170712_21h22')
('PDT PARTNERS, LLC', 'VALLOUREC', 'FR0000120354', 0.77, '20170329', 'XPAR', '20170712_21h22')
('PDT PARTNERS, LLC', 'VALLOUREC', 'FR0000120354', 0.85, '20170328', 'XPAR', '20170712_21h22')
('PDT PARTNERS, LLC', 'VALLOUREC', 'FR0000120354', 0.97, '20170313', 'XPAR', '20170712_21h22')
('PDT PARTNERS, LLC', 'VALLOUREC', 'FR0000120354', 1.01, '20170308', 'XPAR', '20170712_21h22')
('PDT PARTNERS, LLC', 'VALLOUREC', 'FR0000120354', 0.92, '20170307', 'XPAR', '20170712_21h22')
('PDT PARTNERS, LLC', 'VALLOUREC', 'FR0000120354', 1.08, '20170228', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 0.5, '20170412', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 0.47, '20170403', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 0.59, '20170329', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 0.66, '20170328', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 0.77, '20170324', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 0.82, '20170323', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 0.94, '20170322', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 1.13, '20170321', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 1.37, '20170320', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 1.68, '20170317', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 1.7, '20170314', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 1.6, '20170310', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 1.5, '20170309', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 1.44, '20170308', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 1.34, '20170307', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 1.21, '20170303', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 1.13, '20170301', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'VALLOUREC', 'FR0000120354', 1.0, '20170228', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'VEOLIA ENVIRONNEMENT', 'FR0000124141', 0.52, '20170411', 'XPAR', '20170712_21h22')
('KENSICO CAPITAL MANAGEMENT CORP.', 'WENDEL', 'FR0000121204', 1.11, '20170306', 'XPAR', '20170712_21h22')
('KENSICO CAPITAL MANAGEMENT CORP.', 'WENDEL', 'FR0000121204', 1.02, '20170301', 'XPAR', '20170712_21h22')
('KENSICO CAPITAL MANAGEMENT CORP.', 'WENDEL', 'FR0000121204', 0.94, '20170228', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'WENDEL', 'FR0000121204', 0.49, '20170410', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'WENDEL', 'FR0000121204', 0.5, '20170406', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'WENDEL', 'FR0000121204', 0.49, '20170404', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'WENDEL', 'FR0000121204', 0.5, '20170331', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'WENDEL', 'FR0000121204', 0.49, '20170329', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'WENDEL', 'FR0000121204', 0.5, '20170328', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'ZODIAC AEROSPACE', 'FR0000125684', 0.59, '20170404', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'ZODIAC AEROSPACE', 'FR0000125684', 0.69, '20170313', 'XPAR', '20170712_21h22')

Rows added: 293

Done.

